"Dataset","Source","Predator","PredatorWeight(g)","Prey","PreyWeight(g)","density2D(m2)","relativeDensity2D","density3D(m3)","relativeDensity3D","ForagingRate","DataType","SampleSize","DataNumber","Ratio"
156,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chironomus spp.",0.02,,,160000,,10,"RawData",3,3,1
156,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chironomus spp.",0.02,,,200000,,9,"RawData",3,2,0.666666666666667
156,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chironomus spp.",0.02,,,200000,,12,"RawData",3,2,0.666666666666667
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,1,0.333333333333333
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,1,0.333333333333333
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,80000,,6,"RawData",3,2,0.666666666666667
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,80000,,8,"RawData",3,2,0.666666666666667
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,9,"RawData",3,3,1
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,10,"RawData",3,3,1
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,8,"RawData",3,3,1
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,160000,,10,"RawData",3,1,0.333333333333333
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,10,"RawData",3,3,1
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,11,"RawData",3,3,1
157,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,12,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,1,0.333333333333333
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,40000,,3,"RawData",3,2,0.666666666666667
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,2,0.666666666666667
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,80000,,3,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,80000,,4,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,80000,,5,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,4,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,5,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,120000,,9,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,160000,,4,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,160000,,7,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,160000,,9,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,7,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,8,"RawData",3,3,1
158,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus haemobaphes",,"Chelicorophium curvispinum",0.0002,,,200000,,9,"RawData",3,3,1
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,20000,,2,"RawData",3,1,0.333333333333333
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,40000,,4,"RawData",3,1,0.333333333333333
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,80000,,8,"RawData",3,2,0.666666666666667
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,80000,,7,"RawData",3,2,0.666666666666667
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,120000,,12,"RawData",3,1,0.333333333333333
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,160000,,10,"RawData",3,2,0.666666666666667
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,160000,,16,"RawData",3,2,0.666666666666667
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,200000,,10,"RawData",3,2,0.666666666666667
159,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chironomus spp.",0.02,,,200000,,11,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,1,0.333333333333333
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,1,0.333333333333333
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,80000,,8,"RawData",3,1,0.333333333333333
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,120000,,11,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,120000,,12,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,160000,,13,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,160000,,16,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,200000,,15,"RawData",3,2,0.666666666666667
160,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,200000,,17,"RawData",3,2,0.666666666666667
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,1,0.333333333333333
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,1,0.333333333333333
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,80000,,5,"RawData",3,2,0.666666666666667
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,80000,,8,"RawData",3,2,0.666666666666667
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,120000,,7,"RawData",3,2,0.666666666666667
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,120000,,9,"RawData",3,2,0.666666666666667
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,160000,,9,"RawData",3,3,1
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,160000,,10,"RawData",3,3,1
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,160000,,11,"RawData",3,3,1
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,200000,,9,"RawData",3,3,1
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,200000,,12,"RawData",3,3,1
161,"Dick et al 2015 BIOL INVASIONS","Dikerogammarus villosus",,"Chelicorophium curvispinum",0.0002,,,200000,,17,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,20000,,2,"RawData",3,1,0.333333333333333
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,40000,,3,"RawData",3,2,0.666666666666667
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,40000,,4,"RawData",3,2,0.666666666666667
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,80000,,4,"RawData",3,2,0.666666666666667
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,80000,,7,"RawData",3,2,0.666666666666667
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,120000,,5,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,120000,,7,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,120000,,9,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,160000,,7,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,160000,,8,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,160000,,9,"RawData",3,3,1
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,200000,,9,"RawData",3,2,0.666666666666667
162,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chironomus spp.",0.02,,,200000,,10,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,1,0.333333333333333
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,40000,,3,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,80000,,6,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,80000,,8,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,120000,,6,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,120000,,7,"RawData",3,2,0.666666666666667
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,160000,,4,"RawData",3,3,1
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,160000,,5,"RawData",3,3,1
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,160000,,6,"RawData",3,3,1
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,200000,,4,"RawData",3,3,1
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,200000,,5,"RawData",3,3,1
163,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,200000,,9,"RawData",3,3,1
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,20000,,1,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,20000,,2,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,40000,,3,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,40000,,4,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,80000,,2,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,80000,,3,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,120000,,5,"RawData",3,1,0.333333333333333
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,160000,,3,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,160000,,4,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,200000,,2,"RawData",3,2,0.666666666666667
164,"Dick et al 2015 BIOL INVASIONS","Gammarus pulex",,"Chelicorophium curvispinum",0.0002,,,200000,,3,"RawData",3,2,0.666666666666667
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,16,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,24,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,24,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,32,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,24,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,32,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,32,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,40,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,56,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,32,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,48,"RawData",,,
165,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,48,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,24,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,2000,,32,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,48,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,4000,,64,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,64,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,64,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,80,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,72,"RawData",,,
166,"Anderson 2016 J ZOOL","Anax spp.",,"Ambystoma annulatum",,,,8000,,72,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,133,,1.04,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,267,,1.57,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,267,,2.61,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,267,,3.13,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,3.65,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,4.17,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,6.26,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,3.65,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,4.7,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,6.26,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,3.13,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,5.22,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,5.74,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,1670,,6.78,"RawData",,,
167,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,1670,,12.5,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,133,,0.522,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,133,,2.09,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,267,,1.04,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,267,,2.09,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,1.04,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,3.65,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,400,,5.22,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,1.57,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,7.3,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,533,,8.35,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,7.83,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,9.39,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,667,,10.4,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,1670,,19.3,"RawData",,,
168,"Anderson et al 2015 CAN J ZOOL","Ambystoma annulatum",,"Ambystoma maculatum",,,,1670,,20.9,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,133,,0.522,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,133,,1.04,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,133,,1.57,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,133,,2.09,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,1.04,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,1.57,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,2.09,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,2.61,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,3.13,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,267,,3.65,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,1.04,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,2.61,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,3.13,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,3.65,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,4.17,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,4.7,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,5.22,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,400,,6.26,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,1.57,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,2.61,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,3.65,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,4.17,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,4.7,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,5.74,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,6.26,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,6.78,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,7.3,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,7.83,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,533,,8.35,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,2.61,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,3.13,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,4.7,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,5.22,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,5.74,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,7.83,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,8.35,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,9.39,"RawData",,,
169,"Anderson et al 2015 CAN J ZOOL","Ambystoma opacum",,"Ambystoma maculatum",,,,667,,9.91,"RawData",,,
